,gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean
142,2216180,0.6005128366912592,0.256638240027999,1.57454188786973,0.367343238198957,3.0209239685757203,0.0,4.03625273953911,96.55,9.9025641025641,204.35,30.5,0.32114989733059496,159.6
143,2221525,0.5230241478965154,0.22684763847609699,1.38764345841924,0.529551421239063,1.25408905689977,0.0408759565474738,2.53430930594337,11.75,2.1962616822429903,74.15,20.3150684931507,0.0,161.0
144,2231000,0.5218253152562935,0.204402910951383,1.41671135201513,0.43557826028372704,2.5847600020209502,0.0321849708858093,2.86586175539727,31.15,8.77464788732394,146.65,26.1875,0.0,191.9
145,2231342,0.7846383660086208,0.30214466758948805,1.6103039974475601,0.391852708961719,2.0180703510345603,0.0,5.02210290364535,33.9,6.108108108108111,152.7,23.1363636363636,0.0914442162902122,236.3
146,2235200,0.3377471314204194,0.131447453314787,1.7207372512158798,0.656614970850393,2.4069775330428502,0.0345166855603123,1.79979860421628,14.75,14.75,90.1,50.0555555555556,0.0,183.25
147,2245500,0.6107154679405525,0.23689341432929,1.1717845476782,0.44328694968971505,2.20120593277596,0.0842605589259983,3.11764068026194,15.3,3.0297029702970297,79.55,12.5275590551181,0.0,210.2
148,2246000,0.6548785061089253,0.257643766671137,1.18866694520024,0.415782774264026,2.25531155328913,0.0650886945120064,3.2967423770331203,16.8,3.69230769230769,87.9,13.119402985074599,0.0,200.8
149,2296500,0.4845285468590559,0.191814315053059,1.23222600478452,0.438322677365324,3.7548523633127098,0.0099364530279509,3.31215100931697,59.9,14.975,185.05,38.5520833333333,0.0,252.1
150,2297155,0.5436374071292217,0.199601351270089,1.1500555191073,0.39208830468122297,2.3178786056766802,0.000784158828701538,3.37188296341662,52.1,6.72258064516129,183.0,25.774647887323898,0.0331279945242984,256.15
151,2297310,0.6359632340221825,0.24118562226048604,1.15090999028063,0.42376327895843496,3.09362022258753,0.0125019000964869,4.02190756437353,52.4,12.6265060240964,182.6,31.482758620689697,0.00520191649555099,268.0
152,2298123,0.7157536909270531,0.283028226856866,1.4333519503564098,0.503475479512572,3.15108600577554,0.038917136209598996,4.75151081628825,38.35,12.5737704918033,136.5,23.5344827586207,0.0,260.85
153,2298608,0.9277900011322823,0.346924117493021,1.29945299166098,0.39534033899434096,2.4278948571581602,0.0211492411249976,5.5990657615364094,40.95,7.9514563106796095,156.3,25.2096774193548,0.00876112251882272,269.1
154,2299950,0.8161462832424261,0.300059552090661,1.00178272952376,0.35329692280357006,1.47366736617057,0.0575598768391007,5.43028301496686,39.3,4.1151832460732996,156.85,16.8655913978495,0.0,263.75
155,2300700,1.034790027754625,0.386915778580807,0.799177909042187,0.36289249945002794,1.94983704666724,0.08946037341524601,4.970020745291441,17.6,2.88524590163934,82.3,9.24719101123596,0.00109514031485284,245.85
156,2310947,0.3099946007623082,0.12009138837102301,1.1702469418525099,0.482623253155249,5.061898567342441,0.0,2.60943952514965,96.1,34.9454545454545,213.05,83.54901960784309,0.183983572895277,222.5
157,2312200,0.2679882214701069,0.108662429499991,0.9414338167066729,0.554751069568713,6.24050113621006,0.0,2.24137277898298,80.85,50.53125,216.7,68.7936507936508,0.12539356605065,197.0
158,2314500,0.4099054438075471,0.163531121117379,1.9492794750003501,0.5854530084487471,2.3929961943879703,0.00883732117652292,2.36398341471988,25.75,22.3913043478261,142.65,66.3488372093023,0.0,180.9
159,2315500,0.40680138205707744,0.161613286360068,1.75110883243718,0.571318502092433,3.0493909647028796,0.00877157454248575,2.59877831217828,27.75,26.428571428571402,148.05,63.0,0.0,179.7
160,2324400,0.3126365007316349,0.11825753841184501,1.7913885401872802,0.49936001607766295,3.0931083076462205,0.00721744643833537,2.05419629398776,59.15,18.2,187.4,50.6486486486486,0.0,200.45
161,2327100,1.0639977837248225,0.37188606737375296,1.7640214761117,0.33849669354613393,2.07962568620147,0.0162431247491437,6.4322774006609,40.9,7.17543859649123,169.2,26.4375,0.0,198.25
162,2342933,0.6854400883202325,0.26179335499400797,1.20278159994808,0.33900884124951697,1.8715272078924001,0.0126503389118345,3.37342370982255,25.0,2.14592274678112,153.75,14.5047169811321,0.0,165.55
163,2349900,0.5635337542942286,0.242085954191534,1.4477933612444198,0.46581968818773606,1.8465553423986203,0.0597357095844909,2.92306738900108,22.6,2.8974358974359,135.35,17.0251572327044,0.0,161.1
164,2350900,0.6524798740087343,0.26145876719544603,1.66821126327669,0.6226833438713599,1.9118988608176202,0.134773852134077,2.81376260439494,3.15,3.0,43.35,11.7162162162162,0.0,162.3
165,2361000,0.8333397861586377,0.30674692222936895,1.5217887138944297,0.567095276929963,1.5188073345450401,0.14171821908309698,3.4715470721130606,5.35,2.5476190476190497,55.3,12.712643678160902,0.0,164.35
166,2363000,0.7443474711346997,0.273826540063956,1.9781905389112902,0.494044552529935,1.7335704194663901,0.0378577426178335,3.5169842891967202,11.7,3.9,111.55,17.991935483871,0.0,163.0
167,2369800,1.0647874611523847,0.33579634736775205,1.3233760725013899,0.5422324291181679,1.4445445137762702,0.314008201529716,4.213301827374701,5.7,2.0,15.9,6.91304347826087,0.0,169.25
168,2371500,0.7916782145469276,0.290535046494426,1.8346610258469098,0.5234928561975379,1.4869064949467001,0.0643442233840447,4.04990111887811,10.1,3.96078431372549,102.15,20.0294117647059,0.0,164.7
169,2372250,0.8391020014153504,0.30692356357751804,1.66806519334409,0.507875006784179,1.57345359036186,0.0704991119637366,4.14449324877724,9.2,3.5384615384615397,91.85,14.934959349593502,0.0,159.7
170,2374500,1.0188064722034569,0.33584969631177003,1.18784068272651,0.641123532545675,1.38643529770373,0.35678769285801,4.01688051743833,2.5,1.61290322580645,10.65,8.875,0.0,161.3
171,2381600,2.5365677238014115,0.865166210065448,1.28299192663499,0.621847869333973,1.84612072800688,0.426728292828279,9.719922225533018,4.75,1.55737704918033,36.5,9.01234567901234,0.0,171.7
172,2384540,1.428241707507003,0.422264679584768,1.5838845381619298,0.479563394171398,2.33003255906148,0.111051861449805,6.84629001515285,9.6,1.5867768595041298,84.1,9.66666666666667,0.0,155.35
173,2395120,0.8835888814801336,0.3429481066983969,1.1653968547207199,0.5652886183218361,2.18021425443434,0.238803945643378,3.64030404944173,7.75,1.51960784313725,22.8,4.75,0.0,161.25
174,2408540,0.9649105569837223,0.345785030917285,1.53016723125404,0.5526212818796179,2.31391715882509,0.11544340289074302,4.33809060552168,7.7,1.6041666666666698,65.15,11.954128440367,0.0,161.4
175,2415000,1.0118246554359254,0.363528899042834,1.5352343276596698,0.559165384400756,2.0590083139818,0.0995797771805446,4.60058570574116,7.4,1.52577319587629,73.6,13.8867924528302,0.0,162.85
176,2422500,0.8575833478453979,0.31251010376702903,1.3047405789933,0.572970699979792,1.6540059867127601,0.21333044279261604,3.7008194206197405,7.9,1.5959595959596002,29.2,10.245614035087698,0.0,160.15
177,2427250,0.8378689590700182,0.30190219892802195,1.10631040333184,0.384895339890944,1.8209705214615,0.0905817022669273,4.818946560600531,23.0,2.43386243386243,116.7,13.1123595505618,0.0,153.7
178,2430085,1.1662084099684384,0.40142112418056103,1.4846056821832299,0.47717513462693795,0.8339423220340021,0.180959729700355,5.48911180091077,11.6,1.45911949685535,77.75,12.341269841269801,0.0,150.8
179,2430615,1.1560154409272894,0.397110533482743,1.3032515362358899,0.5612997088392929,0.8713082765057271,0.21304210602131698,4.26084212042633,6.45,1.4333333333333302,38.8,10.210526315789501,0.0,156.6
180,2450250,1.2028536878491514,0.39742713634499605,1.56278907552721,0.373479852823845,1.4043342986351601,0.0401026056726284,6.65914320511277,26.95,2.4953703703703702,157.75,20.0955414012739,0.0,143.75
181,2464000,1.057579547572252,0.360652454605731,1.51262381972967,0.390036613944058,1.43872526695918,0.0202845935997413,6.07692616592247,24.65,2.24090909090909,139.35,17.3105590062112,0.0,145.45
182,2464146,1.0378490976327037,0.36350300731237606,1.3636977771306202,0.508775891407885,1.7060250292912298,0.201046030923732,4.948825376584169,11.0,1.4965986394557802,49.35,8.50862068965517,0.0,156.15
183,2464360,0.9977555128536567,0.354719029122551,1.2010823876844199,0.519636519794242,0.8178738483317209,0.23046735054288298,4.77396654695971,9.55,1.59166666666667,34.7,8.5679012345679,0.0,149.6
184,2465493,0.7960462243771779,0.286827130483868,1.1494469547302901,0.629208910488141,1.0590694796834899,0.35194086006456005,3.0208257155541403,3.3,1.73684210526316,1.4,4.0,0.0,156.1
185,2469800,0.8737521425058045,0.310789242626969,1.4743139422425402,0.423853356565974,2.63688204142208,0.0578824535239141,4.78572125735721,20.45,2.4939024390243905,122.5,13.101604278074902,0.0,156.15
186,2472000,0.9102651544550856,0.318918668155544,1.1855246865346498,0.406862412379607,2.69142400089115,0.11045029264385199,5.5352100681286505,30.2,4.08108108108108,125.3,15.7610062893082,0.0,152.95
187,2472500,0.893815908112239,0.305963020732101,0.7999943881852121,0.539491547628775,1.6171135778939398,0.33759112649671996,4.05728785055691,10.45,2.27173913043478,0.45,3.0,0.0,159.5
188,2479155,1.0297603015467112,0.338750502694102,1.25988462457796,0.38945933917521,1.78336141278902,0.13366343671049,5.203963135928389,19.5,2.0,108.95,10.3270142180095,0.0,156.7
189,2479300,1.2162533670358626,0.38366770730146604,1.25656181690328,0.507678141803276,1.6373197671576798,0.30790672833335697,6.607165212153291,12.55,3.2179487179487203,34.0,10.625,0.0,162.4
190,2479560,1.213809588792038,0.38030939078108505,1.59410803851165,0.49497943067224304,1.7921706764793999,0.19682557523341299,6.3892609806538605,11.8,3.6875,73.55,11.1439393939394,0.0,159.1
191,2481000,1.2962881118299419,0.39414466645508,1.3230723019619701,0.326058049715482,1.8306710226943002,0.0471193781592675,7.9671015237628,27.45,2.41850220264317,144.45,13.191780821917801,0.0,165.15
192,2481510,1.1707484668505548,0.36913274848462796,1.30288372489552,0.425394254071822,1.8545615953450598,0.14056213011171398,6.28862747325883,17.2,2.2483660130719,90.3,10.623529411764698,0.0,164.35
193,3010655,1.0274726557538294,0.455751399378086,1.9270176045786203,0.493939565322932,1.50491123918167,0.0817320080850684,4.96930609157215,8.5,2.65625,93.2,14.912,0.0,159.05
194,3011800,1.3257159927700088,0.538101433725681,1.84061438473527,0.5488345465249389,1.74213348021016,0.18086572464596498,5.81214450281222,3.5,1.52173913043478,62.45,11.3545454545455,0.0,155.6
195,3015500,1.4063367425454576,0.5692923730670101,1.72886637997163,0.484368459581503,1.4780559079498201,0.180800639156311,7.16968051826749,7.85,2.09333333333333,76.9,12.304,0.0,148.65
196,3021350,1.572522316162611,0.621600220645083,1.5527212420527898,0.40755485467541097,1.44849024341602,0.0928937182980518,9.060710369379189,17.05,1.8235294117647098,104.9,11.5274725274725,0.0,141.4
197,3026500,1.1985370229304637,0.49333335549678103,1.9023313378106401,0.5053183226257271,1.26496032020319,0.0951646814861424,5.54123461818044,5.5,1.71875,74.2,11.074626865671599,0.0,158.55
198,3028000,1.3596576571596635,0.5718073462701011,1.8351905664116601,0.518663808727834,1.8030586264251203,0.16704320651130802,6.311196056918121,4.7,1.7735849056603799,71.0,9.16129032258065,0.0,158.65
199,3049000,0.876662589772498,0.38792809848437804,1.83654452687204,0.476524666928439,1.23136152406697,0.0678177177682574,4.492410031557889,9.95,1.80909090909091,97.45,11.812121212121198,0.0,159.05
200,3049800,0.7392428903217928,0.355803193404084,1.75674161698867,0.42466958925213,2.12587161657949,0.0427205938107917,3.77912945249311,15.7,1.8579881656804698,117.75,8.03754266211604,0.0,165.1
201,3050000,1.3009674892804033,0.48937687666382296,1.8542324806333301,0.427851653807585,1.6984548430236202,0.0331371433861193,6.67763647023314,12.0,1.6,110.8,12.1092896174863,0.0,164.55
202,3066000,1.6681480705516794,0.581601872844514,1.83476587780156,0.479958959044391,1.27578540961145,0.14275991782456302,8.44589636914395,6.211197578901861,1.7878787878787898,78.79798962386509,10.6928571428571,0.0,161.947368421053
203,3069500,1.6803734278338995,0.601000307419244,1.7972360218295202,0.474430152851135,1.5772892159144398,0.134394649888778,8.24550704905856,6.45,1.5357142857142903,80.2,10.5526315789474,0.0,165.75
204,3070500,1.3947424259956451,0.549168889224421,2.00272278668499,0.4634907991506021,1.55128482652518,0.0709316811303723,7.1877436878777194,9.7,1.46969696969697,105.55,12.4176470588235,0.0,156.4
205,3076600,1.221229633753399,0.486972677470955,1.7988795086126101,0.497185539543152,1.4855326659608799,0.10408508207907799,6.37569137458557,9.95,1.9509803921568603,96.0,11.779141104294501,0.0,162.45
206,3078000,1.3058922458505673,0.542170227147581,1.9546323503832599,0.4996392361746889,1.8522427662190801,0.0787849444937687,6.575512675056849,8.55,1.56880733944954,100.3,12.1575757575758,0.0,160.15
207,3140000,0.650837510521204,0.32550592545780394,1.8449200827732501,0.439380288021326,2.8480670897022904,0.0219791861376951,3.33861055256126,15.9,1.82758620689655,120.95,11.147465437788,0.0,166.6
208,3144000,0.7572845080833421,0.36843041906796203,1.6826414903982299,0.425829417070649,2.2566266136410698,0.0552046434426685,4.00435633167063,17.35,1.9385474860335201,118.6,14.552147239263801,0.0,174.9
209,3159540,0.754204915224887,0.34930735974133403,1.54248156226899,0.343456868395671,1.71637242605708,0.0103758972868478,4.61910533334497,27.15,2.07251908396947,151.55,15.004950495049501,0.00342231348391513,162.2
210,3161000,1.3384796958041525,0.48183212538979503,1.20279628358739,0.726972537146201,1.3507885658649599,0.63498058148029,4.19457975357417,1.35,1.42105263157895,0.85,3.4,0.0,175.5
211,3164000,1.0607782866878694,0.413173323812616,1.38094138228593,0.690426959144395,2.05607230148698,0.445940705451332,3.7368869966285896,1.65,1.375,2.75,6.875,0.0,174.5
212,3165000,1.1523781721981425,0.45728802832076,1.08230822964954,0.69982709823084,1.72993075652786,0.5276927647262121,3.69384935308348,2.9,1.18367346938776,0.7,7.0,0.0,172.1
213,3170000,0.7373353105915004,0.323360883944825,1.4417128865934,0.7022189723994461,1.1467269902864698,0.277096294044337,2.46800432562156,1.9,1.1875,6.85,5.95652173913043,0.0,175.95
214,3173000,0.6972522891503415,0.336056023002685,1.84031246457304,0.540795022620318,2.9112407421346496,0.12971292268078,3.32191631255656,9.7,1.97959183673469,86.35,16.292452830188697,0.0,170.9
215,3180500,1.385294948524362,0.533537321998708,1.94814091935891,0.47317869663307505,1.67443032642371,0.0703356790466707,6.99102616330817,8.5,1.8279569892473102,98.25,11.164772727272698,0.0,163.55
216,3182500,1.14776878649844,0.47073825513177,1.90987945568342,0.451749431596677,1.35859551878387,0.0684697728447988,6.00454814214853,12.6,1.8,110.85,14.5855263157895,0.0,161.8
217,3186500,1.7384295493526367,0.6113466287392779,1.89119388019309,0.459918185114449,1.13298107928404,0.0706485051978423,8.68264192032303,7.6,1.39449541284404,92.55,11.7898089171975,0.0,159.35
218,3187500,1.8190745165870086,0.641023757243345,1.90171345232282,0.470847425207179,1.16144694145027,0.0766729716313929,8.89406470924158,5.9,1.34090909090909,87.6,11.159235668789801,0.0,160.3
219,3213700,0.777275770787876,0.32584216727484605,1.84926478870791,0.5604479073140111,1.87542393882473,0.12005578827753,3.56938973887312,7.25,1.9078947368421102,75.35,13.825688073394499,0.0,176.4
220,3237280,0.7751997445379153,0.320095901407147,2.03804017671925,0.356306323013351,2.5474252629206102,0.0,4.21746558382914,37.95,2.65384615384615,174.0,19.772727272727302,0.0704996577686516,166.2
221,3237500,0.8165770536770142,0.36872252527589905,1.3541713353451599,0.301729363455289,1.61059844715884,0.00609686791785568,5.07259410765593,35.8,2.18292682926829,164.4,15.293023255814,0.0,159.4
222,3238500,0.8744275963159182,0.39166832684768893,0.8905761815134781,0.2062885085061,1.3827518319740901,0.00104146223750716,6.26598767690241,43.5,2.20253164556962,195.15,13.1858108108108,0.0425735797399042,166.35
223,3241500,0.7143442435139676,0.338989027615003,1.62553277643395,0.45874309760834703,2.5940830518027997,0.0601229728588436,3.7619803017390603,13.35,2.0697674418604697,104.05,19.6320754716981,0.0,174.9
224,3280700,0.9128882454187969,0.333288888822505,1.69109649530582,0.411989325532183,2.07170691110108,0.0417504359308669,4.5925479523953605,17.45,2.20886075949367,130.9,10.6422764227642,0.0,165.65
225,3281100,,,,0.385867771188684,,,,,,,,,
226,3281500,0.975240140983863,0.373787381934962,1.70494880455343,0.409674322211301,1.9498196554322698,0.0173023262134752,5.20400734574524,18.85,2.31288343558282,126.45,14.7894736842105,0.00150581793292266,158.75
227,3285000,0.9700783733375252,0.39997947355769004,1.56283811159006,0.335457931408285,1.64561334095142,0.0068428189736146105,5.50400656573349,26.3,2.1469387755102,150.0,14.1509433962264,0.0,153.7
228,3291780,1.0368398902896427,0.41683106992865004,1.2439817003062,0.262181517382636,1.4091946017582802,0.0,6.7151492357872105,33.55,1.87430167597765,167.3,13.437751004016098,0.0731006160164271,166.25
229,3300400,0.9379073687879013,0.3951711159188929,1.3989649658831498,0.288199324641438,2.09736632202192,0.0011966450771260801,6.520848536223191,33.05,2.24829931972789,161.2,17.2406417112299,0.00314852840520192,157.4
230,3338780,0.8002513426787139,0.39984015392833,1.5079735299327401,0.39533269289793105,3.06130238712467,0.035377632389797006,4.49295931350422,20.15,2.70469798657718,127.6,23.6296296296296,0.0,182.95
231,3340800,0.7357601798655536,0.34388476820080804,1.37299826050091,0.389667020077169,2.07068793387597,0.0205220932102514,3.7760651506862497,19.65,2.1016042780748703,128.8,23.0,0.0,168.45
232,3346000,0.6844876926069143,0.31829070979801194,0.930782672416507,0.231646748525638,2.24907525502068,0.00390399809647036,4.92504375247031,41.65,3.0072202166065,186.85,16.9095022624434,0.0,174.4
233,3357350,0.8109397208955706,0.366902099791805,1.4088511792748402,0.323201939490417,1.55612825394706,0.0,4.10393317317863,24.65,2.08898305084746,152.05,17.6802325581395,0.10554414784394302,167.1
234,3364500,0.8262453798330651,0.359483125379161,1.40274143768477,0.35001645442265505,1.80582598987719,0.00165106958238563,4.536313677604491,21.5,1.94570135746606,133.25,19.172661870503603,0.037097878165639996,169.5
235,3366500,0.9330218301087368,0.37595721847181,1.22047128030115,0.28618282245356896,1.6132925730773202,0.007450972901621041,6.04500671061946,31.8,2.0990099009901,161.35,13.790598290598302,0.0,167.5
236,3368000,0.9726091103888358,0.403829617469226,0.862611192726347,0.206380315403932,0.52377655800925,0.0,5.92710091788404,40.05,2.07512953367876,194.85,12.8613861386139,0.0636550308008214,168.05
237,3384450,0.9150227337664845,0.36330030563931204,1.1559922662568798,0.26836650915883603,2.89767954405788,0.000440308745712013,5.45982844682896,43.75,2.88778877887789,190.3,22.790419161676603,0.0418891170431211,156.75
238,3439000,2.1711634820321954,0.568857600939258,1.18060466137091,0.720916167067827,1.37562779769927,0.8763689198809159,7.199918407396639,1.35,1.22727272727273,2.15,6.142857142857139,0.0,168.95
239,3450000,1.3030234675258254,0.463637564943682,1.8028708287446698,0.5922682848989821,1.6538746362135601,0.173762467723636,5.03911156398546,2.35,1.62068965517241,57.55,10.369369369369402,0.0,173.05
240,3455500,2.265546376248134,0.5690363990063521,1.32396452930788,0.6263322903639179,1.5301703331737802,0.603678681561047,8.64602022813542,3.55,1.24561403508772,21.55,7.696428571428571,0.0,164.2
241,3456500,1.7836776490333575,0.542821012854399,1.3897914886895002,0.6366310427697779,1.9963652284652098,0.44006455139902,6.747656454784971,3.3,1.4347826086956499,26.65,8.73770491803279,0.0,167.3
242,3460000,1.4977861653522402,0.4880630273695179,1.28388303878243,0.687017936220612,1.51765035909835,0.520056209493132,5.258346118208331,1.8,1.38461538461538,12.2,7.87096774193548,0.0,169.55
243,3463300,2.1003415414758666,0.670284579863615,1.29607303443405,0.589691621119328,1.9955200212681299,0.458078516909101,7.97929149930233,3.9,1.27868852459016,34.75,9.928571428571429,0.0,177.15
244,3471500,0.9062471710825859,0.38690800268626707,1.64350671710493,0.630658434780838,1.45160464352651,0.283968699776052,3.55578197980447,3.6,1.6,5.6,6.588235294117651,0.0,174.8
245,3473000,0.9977516179386396,0.41581055758345203,1.64830252142914,0.627684501517193,1.5941115386113602,0.280567015072937,3.92793821102112,2.95,1.59459459459459,22.05,7.112903225806449,0.0,171.95
246,3479000,1.2461042653527705,0.456928974815457,1.3346494252981598,0.5922873674130771,1.6629949908559098,0.332302281229039,4.63146304462973,4.0,1.45454545454545,23.25,8.017241379310349,0.0,168.2
247,3488000,0.8450482516205554,0.37602197887874794,1.77713280495175,0.530133411505307,1.84159141105423,0.135401354970619,3.8961739892795597,7.85,1.74444444444444,78.9,15.0285714285714,0.0,166.4
248,3498500,1.238410230837332,0.41664222433169795,1.5274189336202901,0.573668589347479,1.55959108617368,0.249306595863662,4.98613191727323,4.95,1.57142857142857,44.35,9.74725274725275,0.0,163.45
249,3500000,1.7173716402756851,0.48163028530686297,1.32917229768661,0.731153521643894,1.89091208174133,0.596163947522552,5.826147668970389,0.7,1.27272727272727,7.9,6.8695652173913,0.0,168.8
250,3500240,1.58819236809279,0.45927855610065604,1.38390851923096,0.705216066136577,1.8245943579464998,0.519976977320806,5.68284515858996,1.45,1.3181818181818201,11.1,10.5714285714286,0.0,166.85
251,3504000,2.527412856645216,0.6571773680496059,1.39195772918405,0.720317018430557,1.87337427177933,0.854810070181338,8.3844136670978,0.6,1.09090909090909,9.8,8.16666666666667,0.0,165.6
252,3574500,1.3490703746934338,0.458075297069284,1.6825209534633,0.388050713639502,2.2254005713898195,0.0360763167198152,8.00894231179891,24.75,2.79661016949153,146.1,18.8516129032258,0.0,140.0
253,3592718,1.0332733118127233,0.35211236121869804,1.3232852217662099,0.44151976635121293,1.39545995107637,0.149738165946411,4.85736001728602,12.05,1.5253164556961998,79.75,9.906832298136651,0.0,150.25
254,3604000,1.1607267098730767,0.388741417962628,1.15090772583451,0.567560715764834,1.44905562230766,0.3870664560509871,4.39657007144871,6.6,1.78378378378378,6.9,7.26315789473684,0.0,160.15
255,4015330,0.6635939343789177,0.4316499392295589,0.9912327982173991,0.33714828538929903,1.9241431455145002,0.0338060360650826,4.74156918745093,38.55,4.53529411764706,153.6,20.7567567567568,0.0108145106091718,202.0
256,4024430,0.5511634559615329,0.35958393752915396,1.29447273294324,0.46491293362941993,1.30133511495198,0.10313170684558501,3.15672702692572,21.25,3.7280701754386003,83.3,17.9139784946237,0.0,204.2
257,4027000,0.5833222196230416,0.350685622277024,0.98898592645421,0.508959238622805,1.5320432615307098,0.154057910081784,3.02074333493694,14.05,4.01428571428571,25.2,11.2,0.0,195.7
258,4040500,0.7359246623282949,0.439473072380403,1.2352662748437,0.5041762232426761,2.12490482138296,0.10489569544786802,4.25876523518344,16.85,6.12727272727273,57.35,13.987804878048802,0.0,199.3
259,4043050,0.8568941441742984,0.60234716182556,0.6975564103985848,0.547396205313322,0.40216738769313,0.287381622421551,4.43844950184395,13.6,4.61016949152542,7.9,7.52380952380952,0.0,196.65
260,4045500,0.7419087507428257,0.421554849547542,1.2738058536616998,0.6412116009390629,0.8740361508031109,0.288271041296027,3.47975176960002,2.0,8.0,3.2,10.6666666666667,0.0,191.7
261,4056500,0.756275969109949,0.459862568098683,1.0506719840430698,0.7146057872734208,1.02399484635664,0.38286267528590595,2.9565967983033103,0.6,6.0,0.0,0.0,0.0,189.6
262,4057510,0.5995953294215884,0.370732093589316,1.30823746914873,0.6506586425033001,1.36648748116719,0.24901269357318498,2.60791717252578,2.05,3.7272727272727297,0.2,4.0,0.0,191.25
263,4057800,0.7264425952389675,0.42498995238562604,1.2695597168888002,0.5527250627294139,1.0786213872405601,0.18369903552493802,3.8597912291906296,12.85,5.14,30.05,8.83823529411765,0.0,201.1
264,4059500,0.45277670407741116,0.302179075220792,1.34444556709725,0.527200280318615,1.83275187913918,0.0702344440915079,2.6028058692735296,16.85,8.868421052631579,67.9,25.148148148148103,0.0,200.4
265,4063700,0.45547638017893205,0.288440942154032,1.1709329221084699,0.6232428428751781,1.51574442285065,0.16869677204048902,2.13232719859178,4.05,5.78571428571429,3.15,4.2,0.0,208.3
266,4074950,0.5663776094506264,0.34789563817145897,0.953964071475073,0.7826222352619141,0.5466314032756661,0.38153857851996603,1.81352592428426,0.0,0.0,0.0,0.0,0.0,199.2
267,4105700,0.7364109766028915,0.383119735420767,0.9162752247052459,0.8140466928552191,-0.0238187537272088,0.549007160363868,1.87161531942228,0.0,0.0,0.0,0.0,0.0,173.7
268,4115265,0.5666627960344572,0.33059407190318,1.03133391500284,0.7577016645073259,0.550163256599603,0.35761179408731697,1.7114278717035902,0.25,1.25,0.2,1.33333333333333,0.0,176.4
269,4122200,0.7236092850264673,0.39950177752422994,0.8989375351231421,0.828458189464635,0.20866750396730804,0.5671365070099189,2.02348704352922,0.0,0.0,0.0,0.0,0.0,175.5
270,4122500,0.7446768418961827,0.415061023634434,0.8497408639334549,0.83946159219134,0.13915122909192099,0.597403690772094,2.03283200332171,0.0,0.0,0.0,0.0,0.0,177.8
271,4124000,0.7944930591051106,0.46778293668878296,0.491013291428031,0.8869085757005,0.41393097563856496,0.8232928499304009,1.8210583567996899,0.0,0.0,0.0,0.0,0.0,183.55
272,4127918,0.6078932096162202,0.337654403559097,1.22140169136546,0.5926838675844761,1.54615634799833,0.249882782014505,2.9307680576272404,7.65,3.12244897959184,0.0,0.0,0.0,189.1
273,4127997,0.7378391306056551,0.425966244779828,0.453025678974562,0.8820367744104392,1.12649869075594,0.7583399855855749,1.6572993062466201,0.0,0.0,0.0,0.0,0.0,182.25
274,4161580,0.4393886712361127,0.258276625088651,1.6387781874507499,0.615977243804684,0.0118939205711162,0.0989130215895954,1.8260865524233,1.45,2.4166666666666696,38.0,7.03703703703704,0.0,173.85
275,4185000,0.624417816719324,0.351521655299214,1.56249774899857,0.42913627367943397,1.5836249942137097,0.0413894359209383,3.7434445377381897,24.6,5.17894736842105,114.4,18.4516129032258,0.0,163.5
276,4196800,0.6242143969634029,0.34002641895936697,1.17978117191104,0.265576184380218,2.8872913279507295,0.0035487355586923397,4.5465659652180594,49.85,3.9721115537848597,180.55,18.2373737373737,0.0,166.25
277,4197100,0.6375814759905859,0.33674193625588694,1.08963139498644,0.27461083475979,1.40995335969225,0.006932415703108321,4.63841632498884,44.25,3.3396226415094303,167.35,16.5693069306931,0.0,159.9
278,4197170,0.5870842812115744,0.31529822504425803,0.710097088961975,0.22412810246955397,2.06418245962681,0.0282662861054898,3.79796098762851,40.55,2.59935897435897,189.05,17.6682242990654,0.0,165.6
279,4213000,1.1252330727558506,0.50304305092457,1.62895788653144,0.37344347434575,1.26445831012725,0.0440630781320012,6.9856099477562905,23.05,2.05803571428571,128.85,14.9825581395349,0.0,145.3
280,4213075,1.008023297823357,0.45083338136871703,1.42995902154393,0.468619416286776,1.4717616759657601,0.153304733755418,5.0401556303151205,12.6,1.39226519337017,67.2,7.148936170212769,0.0,145.85
281,4216418,1.014412060508165,0.468583425480484,1.6596207451764802,0.48905245056153,1.21745267868846,0.124526673056894,5.093140928026969,10.95,1.58695652173913,85.2,8.96842105263158,0.0,157.3
282,4221000,0.8997606484496036,0.412810161427718,1.80767294061773,0.5006829846906741,1.44182654270383,0.0879734974028042,4.398674870140209,9.3,1.9175257731958797,89.5,13.664122137404599,0.0,161.6
283,4224775,0.7753613442399263,0.3876131185620879,1.69849739132424,0.506242202340622,0.0228733072613498,0.105528620839752,3.6935017293913,11.25,1.90677966101695,79.15,10.993055555555598,0.0,164.4
284,4233000,0.8043536757896088,0.40826366387854396,1.6521703607026599,0.553733826318111,1.1361169725450402,0.125124102982365,3.46087944419308,6.05,1.77941176470588,63.75,8.614864864864861,0.0,167.05
285,4256000,1.5565444391688759,0.622837240319837,1.33609911963876,0.537304321328576,1.26041531622878,0.38943125483031,7.34025289509885,5.35,1.6984126984127,27.35,7.70422535211268,0.0,170.85
