,gauge_id,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric
340,6332515,47.787240000000004,-102.76853,683.69,21.51406,254.87319000000008,191.55
341,6339100,47.236129999999996,-102.76991,759.27,10.76088,704.2853400000002,529.56
342,6339500,47.15445,-102.05989,711.32,10.60067,4221.213260000001,3161.84
343,6344600,47.02779,-103.05324,796.57,7.89802,535.7275000000002,408.92
344,6350000,46.42667,-102.55183000000001,833.77,7.61453,1997.8975500000004,1506.19
345,6352000,46.15417,-102.47405,840.97,7.250430000000001,1919.0757300000007,1443.13
346,6353000,46.09167,-101.33374,767.71,9.544939999999999,6024.784810000002,4605.23
347,6354000,46.37611,-100.93444000000001,743.88,9.74186,14106.190890000005,10626.74
348,6360500,45.25582,-100.84291999999999,802.48,10.51138,16843.751760000003,12601.47
349,6404000,43.87249,-103.33658,1506.1,44.57631,202.0857300000001,151.87
350,6406000,43.82805,-103.19601999999999,1337.4,35.11128,580.76854,437.52
351,6408700,44.13665,-103.85854,2018.14,35.35106,27.68480000000001,27.48
352,6409000,44.01359,-103.83048000000001,1960.28,31.3792,273.2942300000001,209.41
353,6431500,44.482479999999995,-103.86159,1889.64,36.22756,568.4701000000001,427.98
354,6440200,43.96888,-101.76709,756.84,9.79001,864.0718900000003,654.7
355,6441500,44.32665,-100.3843,683.42,12.471919999999999,10851.044050000002,8143.02
356,6447000,43.7525,-101.52486999999999,1057.12,14.409320000000001,17102.964010000003,12869.46
357,6447500,43.16667,-101.63015,1040.9,6.49678,1100.2179100000003,793.15
358,6450500,43.60139,-100.74986,912.42,10.41664,5472.100370000001,4074.44
359,6452000,43.748329999999996,-99.55649,923.24,12.73758,34327.87424000001,25817.78
360,6453600,42.810990000000004,-98.17586,569.46,12.77542,2796.990020000001,2104.33
361,6464500,43.028890000000004,-99.78067,768.53,9.079239999999999,3878.587240000001,2924.68
362,6468170,47.55805,-98.86289000000001,516.41,4.68375,3738.912100000001,2833.13
363,6468250,47.39972,-98.79760999999999,508.66,4.53343,4315.913910000001,3247.76
364,6470800,46.22524,-98.07177,423.26,3.54676,1425.6873400000004,995.65
365,6477500,43.7764,-98.24566999999999,466.03,5.211,2013.0576400000004,1533.63
366,6479215,45.1808,-97.18619,569.24,6.43082,233.29768000000007,178.1
367,6479438,45.00608,-97.16508,554.25,5.06923,1266.9922100000003,798.69
368,6601000,42.32158,-96.48768000000001,415.2,9.0517,599.2162000000002,453.16
369,6614800,40.49609,-105.86501000000001,3296.83,145.84396,5.363930000000002,4.1
370,6622700,41.37024,-106.52058000000001,2837.34,71.34178,131.36970000000002,101.52
371,6623800,41.023579999999995,-106.82477,2970.51,90.87092,249.77546000000007,188.7
372,6632400,41.58525,-106.22278999999999,3001.56,69.03992,216.93969000000007,165.15
373,6746095,40.53998,-105.88278999999999,3370.38,121.42221,11.845900000000004,9.26
374,6784000,41.03244,-98.74053,790.29,7.87218,8012.273940000001,6386.88
375,6803510,40.89311,-96.68155,373.26,8.11686,150.77568000000005,118.28
376,6803530,41.0157,-96.54428,377.45,8.30034,412.2772500000001,309.72
377,6814000,39.94778,-96.10862,401.18,7.57575,950.1077300000003,717.29
378,6847900,39.76985,-100.10078,885.8,6.55023,2044.6688900000006,1539.16
379,6853800,39.89925,-98.25043000000001,559.13,6.65393,784.5313300000001,597.19
380,6876700,39.139070000000004,-97.83695999999999,448.53,8.37527,1406.1216400000003,1054.05
381,6878000,39.03111,-97.04029,393.93,6.597980000000001,1033.4150200000001,777.87
382,6879650,39.10195,-96.59521,402.0,11.67178,15.319810000000004,12.51
383,6885500,39.68192,-96.44289,394.81,8.30284,1414.6799700000001,1075.14
384,6888500,39.06265,-96.15025,412.34,10.57049,1121.1678500000003,842.52
385,6889200,39.23833,-95.8886,347.72,8.52093,513.3134600000002,406.48
386,6889500,39.09938,-95.72495,335.49,8.09609,996.3599800000003,766.03
387,6892000,39.11633,-95.01088,304.55,9.14485,1454.4103200000004,1091.6
388,6903400,40.95189,-93.25985,322.12,4.78235,640.7700200000002,483.0
389,6906800,38.70225,-92.97883,279.08,8.38096,1883.0322500000004,1411.96
390,6910800,38.567009999999996,-95.96163,376.84,6.45264,591.7626000000001,444.58
391,6911900,38.71069,-95.83603000000001,367.43,6.40301,390.0628600000001,291.33
392,6917000,38.01897,-94.71367,296.09,6.4432,1019.2531800000002,767.5
393,6918460,37.40237,-93.80203,372.29,8.23995,866.0683900000002,650.76
394,6919500,37.8342,-93.87549,304.29,6.03069,1423.3980200000003,1069.85
395,6921070,37.68265,-93.37033000000001,374.14,9.47519,948.4572900000003,716.88
396,6921200,37.75047,-93.26618,338.33,8.87458,430.73822000000007,328.76
397,6934000,38.38881,-91.81989,334.86,11.8533,11000.581900000003,8267.52
398,7014500,38.15853,-91.10846,330.14,11.88533,5118.360500000001,3851.18
399,7056000,35.98318,-92.74755,459.08,41.946999999999996,2860.798160000001,2147.73
400,7057500,36.62303,-92.24813,324.68,11.24276,1938.5216400000006,1456.46
401,7060710,35.99535,-92.21265,272.84,18.02579,199.68993000000006,152.36
402,7066000,37.15408,-91.35816,343.23,10.30686,1402.2085000000004,1050.66
403,7067000,36.99138,-91.01351,325.61,11.97771,5788.532310000002,4315.66
404,7068000,36.622,-90.84761999999999,293.5,12.0651,7079.043290000002,5312.93
405,7071500,36.64868,-91.20082,283.07,10.03191,2693.63787,2030.3
406,7083000,39.17221,-106.38918999999999,3457.46,158.91881999999998,80.87156000000002,66.28
407,7142300,37.871590000000005,-98.87614,677.58,4.76724,2422.3401400000007,1923.39
408,7145700,37.24955,-97.4039,393.17,3.99175,532.1471100000001,400.64
409,7148400,36.81503,-98.64814,545.41,9.72975,3386.7295000000013,2560.49
410,7149000,37.0392,-98.47021,558.82,8.313839999999999,3049.5872000000004,2263.93
411,7151500,37.12891,-97.60144,456.85,5.918480000000001,2807.0790000000006,2111.79
412,7167500,37.70821,-96.2236,383.36,10.919369999999999,425.4142200000001,321.12
413,7180500,38.19645,-96.82458000000001,442.86,4.64743,366.7038100000001,275.78
414,7184000,37.28125,-95.03267,280.99,3.4889099999999997,679.92804,514.82
415,7195800,36.25548,-94.43394,371.07,10.46386,50.88413,38.58
416,7196900,35.88008,-94.48661,430.12,35.12088,141.55185000000003,106.55
417,7197000,35.9212,-94.83856,348.86,21.68267,1076.0469500000002,807.51
418,7208500,36.37226,-104.97,2675.36,72.29899,211.92182000000005,159.69
419,7226500,35.43838,-103.52579,1587.35,17.562820000000002,6978.100250000001,5245.84
420,7261000,35.2988,-92.40393,197.55,14.380020000000002,593.3731100000001,455.94
421,7263295,34.8762,-92.77461,260.56,27.63587,158.42893000000007,119.08
422,7290650,32.01778,-90.87694,105.8,7.48765,2247.6996300000005,1694.61
423,7291000,31.503059999999998,-90.7775,129.13,7.60783,637.9483000000001,482.23
424,7292500,31.324720000000003,-91.10944,115.81,7.03828,2759.2827900000007,2076.55
425,7295000,31.226940000000003,-91.29556,95.88,6.82945,621.0179800000001,466.88
426,7299670,34.35452,-99.74037,497.04,6.820819999999999,1102.5471600000003,830.71
427,7301410,35.4731,-100.12095,787.71,10.700280000000001,1024.4307700000002,773.72
428,7301500,35.16811,-99.50731,841.43,9.12835,9164.028170000003,6885.01
429,7315200,33.81288,-98.08504,310.11,5.604509999999999,667.6562200000002,502.7
430,7315700,34.004259999999995,-97.56697,286.95,6.30245,1981.4463900000005,1491.41
431,7335700,34.63844,-94.61272,450.35,54.44576,136.52067000000002,104.13
432,7340300,34.37955,-94.23576,342.71,20.62376,306.70233000000013,252.13
433,7346045,32.77792,-94.35741999999999,103.75,7.44495,1277.6135900000004,963.16
434,7359610,34.38278,-93.60611,301.25,26.3835,455.5081300000001,342.43
435,7362100,33.37596,-92.77711,82.82,5.30737,1325.7824800000003,996.74
436,7362587,34.79759,-92.93351,287.49,26.09551,92.86387,70.92
437,7373000,31.53629,-92.40847,63.49,4.91804,174.60058000000006,134.29
438,7375000,30.616020000000002,-90.24869,54.03,3.81251,331.8848500000001,253.3
439,7376000,30.5038,-90.67732,64.48,3.5750599999999997,867.2929100000002,649.88
440,8013000,30.99602,-92.67375,75.95,4.567,1721.9013900000004,1300.18
441,8014500,30.69875,-92.89319,57.95,3.28615,1737.1546500000004,1325.02
442,8023080,31.979329999999997,-93.93408000000001,86.85,4.78985,249.7089100000001,198.91
443,8025500,31.307129999999997,-93.51573,95.89,6.861339999999999,509.79962000000006,382.74
444,8029500,30.818890000000003,-93.78556,78.75,5.08421,443.75540000000007,384.21
445,8050800,33.55455,-96.94723,229.09,5.75131,134.33783000000003,109.21
446,8066200,30.716309999999996,-94.95881999999999,86.8,6.98455,484.64372000000014,374.87
447,8066300,30.48139,-94.77972,67.47,4.66804,510.53167000000013,390.79
448,8070000,30.3366,-95.1041,84.67,5.61372,1119.4508600000001,844.7
449,8070200,30.145490000000002,-95.12438,71.08,4.64193,1316.8514700000003,1005.97
450,8079600,33.03843,-101.19763,952.69,5.15091,4457.452450000002,3512.25
451,8082700,33.32927,-99.46508,453.85,4.04181,367.4092400000001,276.84
452,8086212,32.7329,-99.14063,507.6,10.25442,2109.3954200000003,1590.1
453,8086290,32.64846,-99.00451,475.58,7.94291,975.5963800000003,733.37
454,8101000,31.28489,-97.88502,388.23,11.33266,1566.7201000000002,1184.49
455,8103900,30.91157,-98.03697,382.97,9.98524,114.46600000000002,86.26
456,8104900,30.62575,-97.69112,317.44,12.46897,456.02722000000017,347.91
457,8109700,30.33938,-96.9047,143.05,6.2489,812.0830300000001,621.67
458,8150800,30.643520000000002,-99.09588000000001,563.65,14.64471,742.0591200000002,562.13
459,8155200,30.29632,-97.92557,337.33,13.093,309.77694,241.48
460,8158700,30.082990000000002,-98.00779,367.97,13.35994,426.37254000000013,321.11
461,8158810,30.155490000000004,-97.94001,308.05,10.644689999999999,42.31249000000001,33.74
462,8164000,28.959979999999998,-96.68637,73.09,4.02264,2827.044000000001,2120.71
463,8164300,29.46691,-96.81276,102.72,5.75162,1146.7097400000002,865.38
464,8164600,28.891379999999998,-96.81915,37.19,1.8595599999999999,337.9675200000001,264.07
465,8165300,30.0641,-99.38699,669.21,10.299710000000001,580.3026900000002,439.98
466,8171300,29.97938,-97.91,379.23,13.979220000000002,1420.8025700000003,1073.92
467,8175000,29.21525,-97.44943,113.27,5.3832,1892.2294600000005,1425.27
468,8176900,28.86165,-97.22638,88.45,5.1182,1231.7606400000004,925.53
469,8178880,29.723840000000003,-99.07004,542.56,19.49002,1132.1219800000003,851.56
470,8189500,28.29195,-97.27916,67.31,4.02675,2406.8339900000005,1816.51
471,8190000,29.42857,-99.99729,567.77,17.307560000000002,2610.6633300000008,1923.12
472,8190500,29.47273,-100.23646,590.4,13.29277,2394.5887900000002,1800.66
473,8194200,27.965009999999996,-98.96696999999999,161.27,5.02405,1624.5919800000001,1233.44
474,8195000,29.488570000000003,-99.70478,578.2,20.773670000000003,1368.6539900000005,1009.88
475,8196000,29.50468,-99.78145,536.77,22.616629999999997,435.2103800000001,344.48
476,8198500,29.31431,-99.48047,439.45,15.828,831.0098500000003,640.76
477,8200000,29.569670000000002,-99.24671,464.34,21.009120000000003,331.56541000000004,249.16
478,8202700,29.370790000000003,-99.28782,399.03,15.73611,578.6522500000001,430.69
479,8267500,36.54169,-105.5564,3006.6,149.08403,128.12206000000003,96.83
480,8269000,36.43947,-105.50362,2791.36,117.24472,217.3123700000001,163.28
481,8271000,36.508359999999996,-105.53084,2722.86,141.28096000000002,58.25787000000001,46.39
482,8324000,35.66169,-106.74337,2459.47,74.75895,1607.7814500000004,1222.2
483,8377900,35.77725,-105.65807,3017.75,105.29076,185.04893000000007,139.08
484,8378500,35.70837,-105.68252,2965.23,104.53474,592.2417600000001,444.99
485,8380500,35.651990000000005,-105.3189,2523.15,74.8758,263.61786000000006,199.61
486,9034900,39.760259999999995,-105.9064,3571.18,102.75895,20.830150000000007,21.4
487,9035800,39.800540000000005,-106.02641000000001,3271.22,145.66646,30.533140000000007,22.91
488,9035900,39.79582,-106.03057,3240.75,123.91195,96.95004000000003,71.67
489,9047700,39.594429999999996,-105.97251999999999,3333.84,103.791,31.371670000000012,24.37
490,9065500,39.625820000000004,-106.27808,3350.1,112.77892,50.28518000000002,37.81
491,9066000,39.596379999999996,-106.26503000000001,3405.13,96.54414,43.13771,32.63
492,9066200,39.64832,-106.32308,3071.97,145.36852,21.42910000000001,16.12
493,9066300,39.64582,-106.38225,2943.62,143.8313,20.657120000000003,15.68
494,9081600,39.232209999999995,-107.22726999999999,2990.97,150.5766,576.1765900000001,436.88
495,9107000,38.86027,-106.5667,3300.29,103.42073,441.3862200000001,331.77
496,9210500,42.09605,-110.41656,2441.13,59.4828,530.1506100000001,398.5
497,9223000,42.110490000000006,-110.70962,2448.68,61.24655,443.42265000000015,333.85
498,9306242,39.92025,-108.47287,2245.09,61.015530000000005,109.12869000000002,87.7
499,9312600,39.87579,-111.03738999999999,2434.67,72.89216,259.93099000000007,198.56
500,9352900,37.4775,-107.54366999999999,3282.66,156.08833,250.42765000000009,187.74
501,9378170,37.84666,-109.36956,2308.2,67.67706,29.148900000000005,21.99
502,9378630,37.75555,-109.47651,2125.1,53.41526999999999,13.869020000000003,11.6
503,9386900,35.28253,-108.55341000000001,2341.65,37.39246,246.15514000000007,186.23
504,9404450,37.33943,-112.60438,2070.41,56.22302,256.8297600000001,195.91
505,9430500,33.06118,-108.53726999999999,2227.36,58.13208,6395.361830000003,4809.49
506,9430600,33.16673,-108.64978,2126.66,84.46138,253.5821200000001,190.68
507,9447800,32.95562,-109.53119,1395.31,59.507059999999996,1040.7887600000001,777.14
508,9480000,31.35538,-110.58953000000001,1564.07,40.835879999999996,284.00878000000006,269.19
509,9484000,32.31674,-110.81036999999999,1332.86,112.56283,137.95815000000005,98.65
510,9484600,32.03591,-110.67758,1347.5,44.72847,1570.0342900000003,1240.13
511,9492400,33.82227,-109.81454,2468.99,65.37777,171.65907000000004,128.97
512,9494000,33.73644,-110.16677,2153.94,50.88758,2167.1741300000003,1628.4
513,9497800,33.843109999999996,-110.55761000000001,1646.91,61.28144,999.3946600000003,751.77
514,9497980,33.82783,-110.85623000000001,1655.39,72.42905999999999,687.8608000000002,516.82
515,9505200,34.67474,-111.67209,1847.24,48.94088,380.2400800000001,287.44
516,9505350,34.728629999999995,-111.77571,1736.94,47.8232,486.6934600000002,369.89
517,9505800,34.53864,-111.69403999999999,1865.1,48.535740000000004,818.4851400000002,624.72
518,9508300,34.16087,-111.69292,1243.76,87.50629,123.78300000000003,97.86
519,9510200,33.69421,-111.5418,1034.93,92.82902,566.0876100000002,428.19
520,9512280,33.88726,-111.95403999999999,1040.23,77.535,251.17301000000006,190.65
521,9513780,33.9742,-112.09905,939.06,66.19504,236.21257000000006,190.97
522,10023000,41.60994,-111.25408999999999,2257.51,44.679359999999996,174.97326000000007,147.45
523,10166430,40.405229999999996,-112.1005,1578.7,56.14159,93.39627000000003,2534.49
524,10172700,39.97939,-112.38023000000001,1853.47,46.97007,93.07683000000003,259.82
525,10172800,40.49633,-112.5744,2085.87,135.90273,14.734170000000004,76.51
526,10173450,37.62276,-112.51688,2638.59,56.1341,357.41343000000006,281.68
527,10205030,38.91191,-111.53047,2489.29,76.20924000000001,179.15260000000004,150.92
528,10234500,38.28053,-112.56827,2498.74,95.20992,314.6750200000001,238.37
529,10242000,37.6722,-113.03466999999999,2035.16,59.788759999999996,277.76639000000006,1903.38
530,10244950,39.20154,-114.68916000000002,2404.47,101.13866,37.53420000000001,28.92
531,10249300,38.88743,-117.24537,2256.43,98.85646,66.81620000000002,609.0
532,10258000,33.80502,-116.55918,1371.26,176.36676,58.15139000000002,75.71
533,10258500,33.745020000000004,-116.53556999999999,1329.18,116.14195,321.44981,285.4
534,10259000,33.760020000000004,-116.55001999999999,1233.96,169.65242,29.894260000000006,23.66
535,10259200,33.63114,-116.39223,1139.91,154.44513,105.30872000000004,284.58
536,10263500,34.42083,-117.83951,1651.45,132.2003,79.14126000000003,310.25
537,10310500,39.113240000000005,-119.79823999999999,1900.8,119.20886999999999,52.56119000000002,47.65
538,10316500,40.69076,-115.477,2490.13,132.10335,86.22218000000004,90.88
539,10329500,41.534620000000004,-117.41791,1755.66,66.83605,604.9661200000002,513.84
540,10336645,39.05185,-120.11851999999999,2357.54,118.27441,26.087600000000005,20.09
541,10336660,39.107409999999994,-120.16214,2113.28,83.46391,39.66380000000001,32.46
542,10336740,39.06658,-119.93546,2117.98,81.49106,7.3737400000000015,7.94
543,10343500,39.43157,-120.23798000000001,2156.91,81.24778,36.73560000000001,27.34
544,10348850,39.35435,-119.85852,2041.6,136.2677,25.475340000000006,22.37
545,10396000,42.79083,-118.8675,1613.27,58.189409999999995,703.9525900000001,969.57
546,11098000,34.222229999999996,-118.17756999999999,595.39,109.96152,55.329670000000014,46.67
547,11124500,34.59666,-119.90875,679.8,87.84629,254.91312000000008,192.51
548,11141280,35.23553,-120.47238999999999,292.35,60.28846,71.88731000000001,56.05
549,11143000,36.2458,-121.77328999999999,764.03,138.61035,160.53191000000007,121.32
550,11148900,35.788579999999996,-121.09381,462.72,66.18997,536.9919500000001,386.02
551,11151300,36.26802,-121.0663,535.53,56.570530000000005,809.5541300000003,648.41
552,11162500,37.26078,-122.32886,349.51,68.54063000000001,158.21597000000003,119.2
553,11176400,37.56132,-121.68383999999999,701.12,78.77162,450.62336000000016,336.78
554,11180500,37.60605,-122.02385,47.25,26.34814,32.36992000000001,27.03
555,11180960,37.71771,-122.05441,130.05,33.1925,20.044860000000007,17.99
556,11224500,36.21468,-120.47071000000001,658.03,69.9558,329.3426400000001,325.24
557,11230500,37.33939,-118.97345,3020.86,151.16005,180.39043000000007,142.19
558,11237500,37.19856,-119.21373,2201.22,104.67149,79.62042000000002,65.21
559,11253310,36.40217,-120.43348999999999,802.17,88.1357,160.30564000000004,235.92
560,11264500,37.731590000000004,-119.55877,2632.87,131.06068,622.88138,472.3
561,11266500,37.71687,-119.66628,2512.58,140.1842,1108.8294800000003,836.15
562,11274500,37.315490000000004,-121.12521000000001,377.44,54.47513000000001,462.8552500000001,530.16
563,11274630,37.4866,-121.2091,517.24,57.74649,249.48264000000006,284.39
564,11284400,37.84187,-120.18491000000002,897.33,52.40447,55.52932000000001,41.7
565,11299600,37.961040000000004,-120.6152,300.42,40.72756,49.67292000000001,41.12
566,11381500,40.0546,-122.02415,941.68,70.5575,449.38553000000013,341.3
567,11383500,40.01405,-121.94832,1053.56,75.72221,718.4471800000001,634.08
568,11451100,39.16545,-122.61998999999999,740.46,103.93356999999999,206.42479000000006,155.47
569,11468500,39.42822,-123.73778999999999,276.08,45.14956,364.04181000000005,273.6
570,11473900,39.70627,-123.32529,1037.85,126.70666000000001,2562.1883100000005,1930.41
571,11475560,39.7296,-123.64391,592.58,90.33273,22.347490000000004,16.87
572,11476600,40.35125,-124.00393000000001,478.69,94.52911,95.63235000000002,72.28
573,11478500,40.48042,-123.89088000000001,757.76,122.52826,761.8377800000002,574.98
574,11480390,40.28431,-123.3353,1049.64,76.61899,322.90060000000005,243.15
575,11481200,41.01096,-124.08173000000001,285.23,71.42838,140.28740000000002,106.84
576,11482500,41.29929,-124.05118,546.99,114.46463,955.7112400000002,724.0
577,11522500,41.377629999999996,-123.47756000000001,1279.3,152.80074,2586.292720000001,1946.3
578,11523200,41.111259999999994,-122.70558,1614.41,139.34749,509.69314000000014,385.08
579,11528700,40.64986,-123.4942,1019.07,107.62195,2635.4864800000005,1982.54
580,11532500,41.7915,-124.07619,725.07,112.11076000000001,2100.2647600000005,1590.16
581,12010000,46.37399,-123.74348,145.18,47.2961,189.24158000000006,142.6
582,12013500,46.650929999999995,-123.65266000000001,309.17,61.57144,449.46539000000007,340.7
583,12020000,46.61732,-123.27763999999999,435.98,74.62586,391.60682000000014,296.74
584,12025000,46.6201,-122.94513,236.88,33.69605,538.9219,410.92
585,12025700,46.7726,-122.59401000000001,556.37,73.37021999999999,137.49230000000003,105.48
586,12035000,47.00065,-123.49488000000001,149.3,29.3479,1024.7369000000003,768.98
587,12040500,47.537859999999995,-124.31575,437.01,96.58145999999999,1535.2286400000003,1155.71
588,12041200,47.80675,-124.25103,754.0,127.74358000000001,872.8698,662.48
589,12043000,47.96008,-124.39299,378.73,72.9688,448.7998900000001,348.41
590,12048000,48.01426,-123.13268000000001,1263.46,183.83774,539.0683100000001,408.23
591,12054000,47.68398,-123.01155,776.86,174.79018,228.50608000000005,178.97
592,12056500,47.51426,-123.32988999999999,775.17,160.23748999999998,195.61707000000004,147.55
593,12073500,47.38926,-122.69901999999999,42.92,16.48391,20.856770000000004,15.82
594,12082500,46.75261,-122.08372,1036.22,122.55748,465.85000000000014,360.08
595,12092000,46.90372,-122.03511,1330.94,172.20201,320.6112800000001,241.13
596,12095000,47.13955,-122.09261000000001,757.39,103.55868000000001,273.9730400000001,233.35
597,12114500,47.34205,-121.54898999999999,852.5,129.6111,88.59136000000002,66.57
598,12115000,47.37011,-121.6251,900.07,130.41888,136.82680000000002,111.01
599,12115500,47.35066,-121.66316,752.9,132.31418,46.212320000000005,43.34
600,12117000,47.38649,-121.84622,640.53,116.02528999999998,59.69535000000002,45.22
601,12141300,47.48594,-121.64788,1068.4,165.09819,534.4098100000001,404.08
602,12143600,47.4526,-121.71788000000001,981.21,118.4332,219.62831000000003,165.04
603,12144000,47.49288,-121.79011000000001,881.0,132.22826,279.6564100000001,212.76
604,12145500,47.53982,-121.90899999999999,411.9,86.37572,105.12238000000004,83.89
605,12147500,47.71232,-121.78873,601.12,112.82133999999999,136.94659000000004,105.38
606,12147600,47.70677,-121.60011000000002,1067.53,159.37456,18.807030000000005,16.07
607,12167000,48.26149,-122.04763999999999,480.5,126.68987,910.0712500000003,691.88
608,12175500,48.67263,-121.0729,1538.75,245.56131000000002,364.45442,274.05
609,12178100,48.65596,-121.23846,1305.01,255.6884,92.74408000000004,72.6
610,12186000,48.16872,-121.47067,1226.29,172.55716,530.3236400000002,398.63
611,12189500,48.42456,-121.56846000000002,1206.01,197.12231,2469.4309200000007,1858.59
612,12358500,48.49524,-114.01012,1559.24,106.51262,3912.0618900000013,2916.98
613,12374250,47.82966,-114.69763,1379.76,104.39721,67.60149000000003,53.3
614,12375900,47.4916,-114.02677,1528.13,159.41846,26.247320000000006,19.73
615,12377150,47.322990000000004,-113.97955,1512.07,129.5993,42.83158000000002,32.39
616,12381400,47.19549,-113.85065,1876.96,102.16577,200.91445000000002,148.95
617,12383500,47.14743,-113.97426999999999,2041.03,116.4248,23.51877000000001,17.7
618,12388400,47.26632,-114.40678999999999,1636.58,117.08559,80.97804000000002,76.56
619,12390700,47.58605,-115.35515,1415.22,115.21011000000001,625.8761300000002,469.73
620,12411000,47.706109999999995,-115.97917,1145.85,92.51231999999999,1154.6158800000003,866.1
621,12414500,47.274640000000005,-116.18905,1381.41,104.37793,3565.709070000001,2660.37
622,12447390,48.82292,-120.14591999999999,1700.98,172.58264,77.33110000000002,58.4
623,12451000,48.32958,-120.69176999999999,1509.63,226.8667,1105.5286000000003,830.32
624,12488500,46.97762,-121.1687,1452.54,143.91948,273.0812700000001,206.11
625,13011500,43.85028,-110.51778,2400.71,78.5195,537.8304800000001,405.2
626,13011900,43.83806,-110.44111000000001,2683.38,93.91466,1133.7458000000001,848.0
627,13018300,43.45215,-110.70409,2197.93,109.51895,37.13490000000001,29.47
628,13023000,43.14278,-110.97667,2441.62,98.50956,1546.5288300000004,1163.72
629,13083000,42.16583,-113.98361000000001,1862.77,69.12091,177.26258000000007,181.85
630,13161500,41.933240000000005,-115.67453,2059.26,59.95146,1312.5390300000004,990.34
631,13235000,44.08528,-115.62222,2075.34,126.24587,1548.2591300000004,1158.47
632,13240000,44.91361,-115.99722,1965.35,110.07567,167.13367000000002,126.02
633,13310700,44.986940000000004,-115.725,1979.98,106.69118,1135.5160300000002,854.74
634,13313000,44.96167,-115.5,2155.6,111.17973,747.9421400000003,564.96
635,13331500,45.61987,-117.72658999999999,1654.85,126.58633,823.79583,619.11
636,13337000,46.15083,-115.58722,1548.18,120.82851000000001,4064.1020200000007,3052.66
637,13338500,46.08639,-115.97667,1418.36,110.2649,4028.937000000001,3025.65
638,13340000,46.47833,-116.2575,1457.99,113.85035,18991.932520000006,14270.76
639,13340600,46.84047,-115.6207,1417.79,109.15233,4464.999220000001,3354.61
640,14020000,45.71958,-118.32328999999999,1215.85,91.6649,454.4433300000001,343.46
641,14092750,44.75039,-121.6334,1597.68,155.84779,76.50588000000002,64.91
642,14096850,44.958729999999996,-121.39423000000001,958.51,46.78135,498.61922000000015,384.27
643,14137000,45.39956,-122.13731000000001,1054.8,110.72043000000001,897.4134400000003,676.44
644,14138800,45.45262,-121.89147,821.62,142.23871,28.336990000000007,21.83
645,14138870,45.48012,-122.02564,727.8,122.18566000000001,18.660620000000005,15.34
646,14138900,45.49429,-122.03591999999999,757.32,93.62395,28.856080000000006,21.99
647,14139800,45.444559999999996,-122.10953,641.0,126.93213,54.17170000000002,41.21
648,14141500,45.4154,-122.17148,652.09,96.70294,79.68697,60.33
649,14154500,43.73596,-122.8734,922.47,108.84718000000001,727.8041100000002,549.57
650,14158500,44.36095,-121.99562,1175.75,91.15405,315.55348000000004,122.9
651,14158790,44.33457,-122.04701000000001,1026.81,116.44111000000001,53.99867000000001,40.76
652,14166500,44.04984,-123.42621000000001,249.51,35.95163,301.4981200000001,238.14
653,14182500,44.791509999999995,-122.57897,719.95,106.83308999999998,381.7973500000001,292.89
654,14185000,44.39179,-122.49758,977.23,116.24833999999998,609.8375800000001,449.69
655,14185900,44.54012,-122.43591,823.79,121.31898000000001,343.6642000000001,258.38
656,14187000,44.37235,-122.62313999999999,794.8,114.68441999999999,179.35225000000005,137.76
657,14216500,46.07567,-121.9987,824.9,115.75916000000001,465.21112000000016,349.92
658,14222500,45.83678,-122.46621,485.85,77.2061,431.09759,329.05
659,14236200,46.59538,-122.45956000000001,490.53,97.48567,480.4776900000001,364.49
660,14301000,45.70399999999999,-123.7554,375.21,62.14889,2320.6517400000007,1745.19
661,14303200,45.32428,-123.5465,572.22,70.81645,10.727860000000003,8.07
662,14305500,44.71512,-123.88733,276.16,55.46804,700.5452300000003,526.41
663,14306340,44.2479,-123.63649,397.44,62.500980000000006,19.605630000000005,14.76
664,14306500,44.38595,-123.83178000000001,308.31,57.46785,1140.8799600000002,860.65
665,14308990,42.82318,-123.12588999999998,987.04,96.62676,223.28856000000005,171.31
666,14309500,42.803999999999995,-123.61091,709.83,110.42527,299.36852000000005,226.31
667,14316700,43.34984,-122.72894,952.26,119.0892,782.4949000000003,588.01
668,14325000,42.8915,-124.07065,656.53,124.96888999999999,589.7261700000001,444.92
669,14362250,42.15401,-123.07531999999999,875.67,109.93127,55.130020000000016,43.88
670,14400000,42.12344,-124.18731000000001,625.31,98.81801999999999,935.2005300000002,703.37
